id,eps,dfs_type,dfs_time,dfs_visit,dfs_status,sa0_type,sa0_time,sa0_visit,sa0_status,sa0_status_lb,sa1_type,sa1_time,sa1_visit,sa1_status,sa1_status_lb,sa2_type,sa2_time,sa2_visit,sa2_status,sa2_status_lb,sa3_type,sa3_time,sa3_visit,sa3_status,sa3_status_lb,sa4_type,sa4_time,sa4_visit,sa4_status,sa4_status_lb,sa5_type,sa5_time,sa5_visit,sa5_status,sa5_status_lb
45,0.0235294117647058,DFS:,1.2736265659332275,5,Status.VERIFIED,SA0:,1.254926681518555,5,Status.VERIFIED,-0.1715317964553833,SA1:,1.2569544315338137,5,Status.VERIFIED,-0.1715317964553833,SA2:,1.260483741760254,5,Status.VERIFIED,-0.1715317964553833,SA3:,1.217841386795044,5,Status.VERIFIED,-0.1715317964553833,SA4:,1.2382876873016355,5,Status.VERIFIED,-0.1715317964553833,SA5:,1.2296075820922852,5,Status.VERIFIED,-0.1715317964553833
46,0.0196078431372549,DFS:,3.523246049880981,15,Status.VERIFIED,SA0:,3.53203558921814,15,Status.VERIFIED,-0.0969466194510459,SA1:,3.814444780349731,15,Status.VERIFIED,-0.0969466194510459,SA2:,3.50807523727417,15,Status.VERIFIED,-0.0969466194510459,SA3:,3.613334178924561,15,Status.VERIFIED,-0.0969466194510459,SA4:,3.623568058013916,15,Status.VERIFIED,-0.0969466194510459,SA5:,3.573890209197998,15,Status.VERIFIED,-0.0969466194510459
46,0.0313725490196078,DFS:,32.19714164733887,51,Status.ADV_EXAMPLE,SA0:,82.81331729888916,139,Status.ADV_EXAMPLE,-1.3159804344177246,SA1:,72.14458751678467,123,Status.ADV_EXAMPLE,-1.3159804344177246,SA2:,88.5817232131958,145,Status.ADV_EXAMPLE,-1.3159804344177246,SA3:,92.75408673286438,147,Status.ADV_EXAMPLE,-1.3159804344177246,SA4:,102.70687246322632,163,Status.ADV_EXAMPLE,-1.3159804344177246,SA5:,108.08077692985536,177,Status.ADV_EXAMPLE,-1.3159804344177246
47,0.0274509803921568,DFS:,0.7767658233642578,3,Status.VERIFIED,SA0:,0.8115439414978027,3,Status.VERIFIED,0.0085402848199009,SA1:,0.8519668579101562,3,Status.VERIFIED,0.0085402848199009,SA2:,0.8145642280578613,3,Status.VERIFIED,0.0085402848199009,SA3:,0.8140339851379395,3,Status.VERIFIED,0.0085402848199009,SA4:,0.8135936260223389,3,Status.VERIFIED,0.0085402848199009,SA5:,0.8296430110931396,3,Status.VERIFIED,0.0085402848199009
48,0.0274509803921568,DFS:,201.21255660057068,353,Status.VERIFIED,SA0:,1000.167183637619,241,Status.UNKNOWN,-0.6228584051132202,SA1:,1000.1612319946288,249,Status.UNKNOWN,-0.6228584051132202,SA2:,1000.163072824478,249,Status.UNKNOWN,-0.6228584051132202,SA3:,1000.1901242733002,239,Status.UNKNOWN,-0.6228584051132202,SA4:,1000.1569211483002,241,Status.UNKNOWN,-0.6228584051132202,SA5:,1000.1734721660614,243,Status.UNKNOWN,-0.6228584051132202
49,0.0235294117647058,DFS:,1.3635919094085691,5,Status.VERIFIED,SA0:,1.2717349529266355,5,Status.VERIFIED,-0.1261553168296814,SA1:,1.268571376800537,5,Status.VERIFIED,-0.1261553168296814,SA2:,1.2839312553405762,5,Status.VERIFIED,-0.1261553168296814,SA3:,1.275815725326538,5,Status.VERIFIED,-0.1261553168296814,SA4:,1.270460844039917,5,Status.VERIFIED,-0.1261553168296814,SA5:,1.2165565490722656,5,Status.VERIFIED,-0.1261553168296814
50,0.0274509803921568,DFS:,631.4899351596832,1051,Status.VERIFIED,SA0:,1000.2247722148896,523,Status.UNKNOWN,-0.8281247019767761,SA1:,1000.1675319671632,513,Status.UNKNOWN,-0.8281247019767761,SA2:,1000.1773574352264,491,Status.UNKNOWN,-0.8281247019767761,SA3:,1000.2930920124054,517,Status.UNKNOWN,-0.8281247019767761,SA4:,1000.1680827140808,487,Status.UNKNOWN,-0.8281247019767761,SA5:,1000.1650815010072,501,Status.UNKNOWN,-0.8281247019767761
51,0.0392156862745098,DFS:,1.626699924468994,5,Status.VERIFIED,SA0:,1.718966007232666,5,Status.VERIFIED,-0.1690612137317657,SA1:,1.7532739639282229,5,Status.VERIFIED,-0.1690612137317657,SA2:,1.7259855270385742,5,Status.VERIFIED,-0.1690612137317657,SA3:,1.695096492767334,5,Status.VERIFIED,-0.1690612137317657,SA4:,1.7250254154205322,5,Status.VERIFIED,-0.1690612137317657,SA5:,1.7751526832580566,5,Status.VERIFIED,-0.1690612137317657
51,0.0431372549019607,DFS:,69.9348156452179,125,Status.VERIFIED,SA0:,72.10696315765381,125,Status.VERIFIED,-0.6567431092262268,SA1:,72.6017541885376,125,Status.VERIFIED,-0.6567431092262268,SA2:,72.13905835151672,125,Status.VERIFIED,-0.6567431092262268,SA3:,72.52143836021423,125,Status.VERIFIED,-0.6567431092262268,SA4:,72.54225516319275,125,Status.VERIFIED,-0.6567431092262268,SA5:,72.31394028663635,125,Status.VERIFIED,-0.6567431092262268
51,0.0470588235294117,DFS:,345.2999489307404,581,Status.VERIFIED,SA0:,1000.1708297729492,467,Status.UNKNOWN,-1.1038001775741575,SA1:,1000.1778218746184,473,Status.UNKNOWN,-1.1038001775741575,SA2:,1000.283055782318,477,Status.UNKNOWN,-1.1038001775741575,SA3:,1000.169881105423,471,Status.UNKNOWN,-1.1038001775741575,SA4:,1000.168761730194,457,Status.UNKNOWN,-1.1038001775741575,SA5:,1000.1762385368348,487,Status.UNKNOWN,-1.1038001775741575
52,0.0352941176470588,DFS:,38.2874915599823,59,Status.VERIFIED,SA0:,39.79820609092712,59,Status.VERIFIED,-0.2828889191150665,SA1:,39.29434847831726,59,Status.VERIFIED,-0.2828889191150665,SA2:,39.36436629295349,59,Status.VERIFIED,-0.2828889191150665,SA3:,37.64195418357849,59,Status.VERIFIED,-0.2828889191150665,SA4:,37.75545191764832,59,Status.VERIFIED,-0.2828889191150665,SA5:,38.38235139846802,59,Status.VERIFIED,-0.2828889191150665
52,0.0392156862745098,DFS:,38.790120363235474,71,Status.VERIFIED,SA0:,38.9901647567749,71,Status.VERIFIED,-0.4094839096069336,SA1:,38.75937032699585,71,Status.VERIFIED,-0.4094839096069336,SA2:,38.94783473014832,71,Status.VERIFIED,-0.4094839096069336,SA3:,38.44065308570862,71,Status.VERIFIED,-0.4094839096069336,SA4:,38.96603512763977,71,Status.VERIFIED,-0.4094839096069336,SA5:,38.91748476028442,71,Status.VERIFIED,-0.4094839096069336
53,0.0313725490196078,DFS:,85.44020628929138,237,Status.VERIFIED,SA0:,1000.2828574180604,185,Status.UNKNOWN,-0.5485944747924805,SA1:,1000.1706759929656,195,Status.UNKNOWN,-0.5485944747924805,SA2:,1000.1678538322448,177,Status.UNKNOWN,-0.5485944747924805,SA3:,1000.167908668518,169,Status.UNKNOWN,-0.5485944747924805,SA4:,1000.1800796985626,179,Status.UNKNOWN,-0.5485944747924805,SA5:,1000.1813707351683,177,Status.UNKNOWN,-0.5485944747924805
54,0.0509803921568627,DFS:,8.706619262695312,37,Status.VERIFIED,SA0:,9.061410903930664,37,Status.VERIFIED,-0.1608768105506897,SA1:,9.075327396392822,37,Status.VERIFIED,-0.1608768105506897,SA2:,8.674507141113281,37,Status.VERIFIED,-0.1608768105506897,SA3:,9.131581783294678,37,Status.VERIFIED,-0.1608768105506897,SA4:,8.746506929397583,37,Status.VERIFIED,-0.1608768105506897,SA5:,8.504225969314575,37,Status.VERIFIED,-0.1608768105506897
