id,eps,oliva_greedy,oliva_greedy_time,oliva_greedy_visit,oliva_greedy_status,oliva_greedy_lb,oliva_balance,oliva_balance_time,oliva_balance_visit,oliva_balance_status,oliva_balance_lb,neuralsat,neuralsat_time,neuralsat_status,bab_baseline,bab_baseline_time,bab_baseline_visit,bab_baseline_status,abcrown,abcrown_status,abcrown_time
18,0.0117647058823529,DFS:,9.007566928863524,3,Status.VERIFIED,0.0175229310989379,Balance,8.86729962302551,3,Status.VERIFIED,0.0175229310989379,neuralsat,7.657865047454834,Status.VERIFIED,BaB-Baseline:,7.73027777671814,3,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1887
19,0.0117647058823529,DFS:,27.74136710166931,9,Status.VERIFIED,-0.3028683364391327,Balance,23.345377668216123,407,Status.VERIFIED,-0.3028683364391327,neuralsat,2.687741994857788,Status.VERIFIED,BaB-Baseline:,1004.779542684555,538,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1774
20,0.0196078431372549,DFS:,117.322904586792,27,Status.VERIFIED,-0.9175733923912048,Balance,800.7519041183502,273,Status.UNKNOWN,-0.9175733923912048,neuralsat,1000.1125066280364,Status.UNKNOWN,BaB-Baseline:,1004.3437688350676,345,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1988
20,0.0235294117647058,DFS:,201.66917777061465,19,Status.VERIFIED,-2.1425609588623047,Balance,178.38839753169526,115,Status.VERIFIED,-2.1425609588623047,neuralsat,1000.1114892959596,Status.UNKNOWN,BaB-Baseline:,1003.283224582672,138,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1592
21,0.0274509803921568,DFS:,9.701959371566772,3,Status.VERIFIED,0.003759300103411,Balance,9.249845438422115,3,Status.VERIFIED,0.003759300103411,neuralsat,6.307394981384277,Status.VERIFIED,BaB-Baseline:,8.705262899398804,3,Status.VERIFIED,abcrown:,Status.VERIFIED,59.5503
21,0.0313725490196078,DFS:,25.97017455101013,7,Status.VERIFIED,-0.3186442255973816,Balance,23.831546358184,377,Status.VERIFIED,-0.3186442255973816,neuralsat,1000.1099081039428,Status.UNKNOWN,BaB-Baseline:,1005.7739706039428,516,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1297
21,0.0352941176470588,DFS:,376.36350297927856,117,Status.VERIFIED,-0.7235247492790222,Balance,349.9866401685777,333,Status.VERIFIED,-0.7235247492790222,neuralsat,1000.1131024360656,Status.UNKNOWN,BaB-Baseline:,1005.8616349697112,407,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1829
21,0.0392156862745098,DFS:,33.03917860984802,9,Status.VERIFIED,-1.167332410812378,Balance,29.02303116331711,315,Status.VERIFIED,-1.167332410812378,neuralsat,1000.1136291027068,Status.UNKNOWN,BaB-Baseline:,1005.8476588726044,405,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2487
21,0.0431372549019607,DFS:,153.85553455352783,43,Status.VERIFIED,-1.7775382995605469,Balance,156.18194978002538,273,Status.VERIFIED,-1.7775382995605469,neuralsat,1000.1105270385742,Status.UNKNOWN,BaB-Baseline:,1006.259213924408,347,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1719
21,0.0470588235294117,DFS:,159.8895661830902,21,Status.VERIFIED,-2.5020124912261963,Balance,149.6430430795148,163,Status.VERIFIED,-2.5020124912261963,neuralsat,1000.118361711502,Status.UNKNOWN,BaB-Baseline:,1008.2402358055116,193,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2883
21,0.0509803921568627,DFS:,23.2415578365326,2,Status.ADV_EXAMPLE,,Balance,22.88084844414972,2,Status.ADV_EXAMPLE,,neuralsat,1000.1124293804168,Status.UNKNOWN,BaB-Baseline:,20.456281185150143,2,Status.ADV_EXAMPLE,abcrown:,Status.UNKNOWN,1000.2624
23,0.0078431372549019,DFS:,18.628573179244995,7,Status.VERIFIED,-0.0321963168680667,Balance,18.351879438873613,7,Status.VERIFIED,-0.0321963168680667,neuralsat,7.937298059463501,Status.VERIFIED,BaB-Baseline:,15.615469694137571,7,Status.VERIFIED,abcrown:,Status.VERIFIED,0.1629
26,0.0117647058823529,DFS:,23.003450632095337,7,Status.VERIFIED,-0.0370536595582962,Balance,119.82625430068238,51,Status.VERIFIED,-0.0370536595582962,neuralsat,1000.0815069675446,Status.UNKNOWN,BaB-Baseline:,99.49322605133057,51,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.1553
29,0.0196078431372549,DFS:,76.72570013999939,13,Status.VERIFIED,-0.7011635899543762,Balance,80.38855768542952,17,Status.VERIFIED,-0.7011635899543762,neuralsat,1000.1209621429444,Status.UNKNOWN,BaB-Baseline:,71.08006286621094,17,Status.VERIFIED,abcrown:,Status.UNKNOWN,1000.2242
29,0.0235294117647058,DFS:,189.05318522453308,23,Status.VERIFIED,-2.163757801055908,Balance,825.2792980952655,143,Status.UNKNOWN,-2.163757801055908,neuralsat,1000.1133246421814,Status.UNKNOWN,BaB-Baseline:,1005.1935863494872,168,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.2039
29,0.0274509803921568,DFS:,458.6448221206665,23,Status.VERIFIED,-3.928977251052856,Balance,473.6931976782568,61,Status.VERIFIED,-3.928977251052856,neuralsat,1000.1128449440002,Status.UNKNOWN,BaB-Baseline:,1015.1232283115388,71,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1251
29,0.0313725490196078,DFS:,645.9797449111938,27,Status.VERIFIED,-5.866074085235596,Balance,580.9918280855487,51,Status.VERIFIED,-5.866074085235596,neuralsat,1000.1087539196014,Status.UNKNOWN,BaB-Baseline:,1013.305499792099,60,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.134
29,0.0352941176470588,DFS:,193.2245342731476,7,Status.ADV_EXAMPLE,-7.99541711807251,Balance,212.04883775724423,25,Status.ADV_EXAMPLE,-7.99541711807251,neuralsat,1000.1119220256804,Status.UNKNOWN,BaB-Baseline:,220.8193571567536,11,Status.ADV_EXAMPLE,abcrown:,Status.UNKNOWN,1000.2173
32,0.0117647058823529,DFS:,128.89953422546387,33,Status.VERIFIED,-0.4124636948108673,Balance,131.50704182940584,305,Status.VERIFIED,-0.4124636948108673,neuralsat,2.285388708114624,Status.VERIFIED,BaB-Baseline:,1005.3611619472504,386,Status.UNKNOWN,abcrown:,Status.VERIFIED,0.1851
34,0.0235294117647058,DFS:,41.245051860809326,13,Status.VERIFIED,-0.2211768627166748,Balance,42.770616820194434,21,Status.VERIFIED,-0.2211768627166748,neuralsat,2.685054063796997,Status.VERIFIED,BaB-Baseline:,45.41356182098389,21,Status.VERIFIED,abcrown:,Status.VERIFIED,2.2406
34,0.0274509803921568,DFS:,172.51942825317383,25,Status.VERIFIED,-1.546520709991455,Balance,829.6296519833668,167,Status.UNKNOWN,-1.546520709991455,neuralsat,136.0660002231598,Status.VERIFIED,BaB-Baseline:,1007.8188562393188,214,Status.UNKNOWN,abcrown:,Status.VERIFIED,587.8516
34,0.0313725490196078,DFS:,405.0454301834106,25,Status.VERIFIED,-3.2462940216064453,Balance,398.3522199561124,71,Status.VERIFIED,-3.2462940216064453,neuralsat,1000.1127321720124,Status.UNKNOWN,BaB-Baseline:,1011.3841218948364,90,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1905
34,0.0352941176470588,DFS:,660.4252214431763,27,Status.VERIFIED,-5.339106559753418,Balance,869.390696605002,43,Status.UNKNOWN,-5.339106559753418,neuralsat,1000.1163041591644,Status.UNKNOWN,BaB-Baseline:,1004.5742027759552,60,Status.UNKNOWN,abcrown:,Status.UNKNOWN,1000.1761
