id,eps,dfs_type,dfs_time,dfs_visit,dfs_status,sa0_type,sa0_time,sa0_visit,sa0_status,sa0_status_lb,sa1_type,sa1_time,sa1_visit,sa1_status,sa1_status_lb,sa2_type,sa2_time,sa2_visit,sa2_status,sa2_status_lb,sa3_type,sa3_time,sa3_visit,sa3_status,sa3_status_lb,sa4_type,sa4_time,sa4_visit,sa4_status,sa4_status_lb,sa5_type,sa5_time,sa5_visit,sa5_status,sa5_status_lb
38,0.0196078431372549,DFS:,47.88015294075012,15,Status.VERIFIED,SA0:,24.442670106887817,15,Status.VERIFIED,-0.1208114698529243,SA1:,24.420119285583496,15,Status.VERIFIED,-0.1208114698529243,SA2:,24.58113741874695,15,Status.VERIFIED,-0.1208114698529243,SA3:,24.46488332748413,15,Status.VERIFIED,-0.1208114698529243,SA4:,24.297576665878296,15,Status.VERIFIED,-0.1208114698529243,SA5:,24.340391635894772,15,Status.VERIFIED,-0.1208114698529243
39,0.0117647058823529,DFS:,9.521010160446169,3,Status.VERIFIED,SA0:,5.294459104537964,3,Status.VERIFIED,0.0055050156079232,SA1:,5.134168863296509,3,Status.VERIFIED,0.0055050156079232,SA2:,5.186589241027832,3,Status.VERIFIED,0.0055050156079232,SA3:,5.328696012496948,3,Status.VERIFIED,0.0055050156079232,SA4:,5.153087139129639,3,Status.VERIFIED,0.0055050156079232,SA5:,5.355263710021973,3,Status.VERIFIED,0.0055050156079232
45,0.0274509803921568,DFS:,463.69207406044006,107,Status.VERIFIED,SA0:,240.2286279201508,107,Status.VERIFIED,-0.2851881682872772,SA1:,239.35945081710813,107,Status.VERIFIED,-0.2851881682872772,SA2:,240.2815408706665,107,Status.VERIFIED,-0.2851881682872772,SA3:,238.93255305290225,107,Status.VERIFIED,-0.2851881682872772,SA4:,239.93776559829712,107,Status.VERIFIED,-0.2851881682872772,SA5:,239.3003914356232,107,Status.VERIFIED,-0.2851881682872772
50,0.0235294117647058,DFS:,22.083117961883545,7,Status.VERIFIED,SA0:,32.1182165145874,7,Status.VERIFIED,-0.0502294786274433,SA1:,11.500096321105955,7,Status.VERIFIED,-0.0502294786274433,SA2:,10.9906587600708,7,Status.VERIFIED,-0.0502294786274433,SA3:,42.6954185962677,7,Status.VERIFIED,-0.0502294786274433,SA4:,11.46469783782959,7,Status.VERIFIED,-0.0502294786274433,SA5:,11.23738980293274,7,Status.VERIFIED,-0.0502294786274433
50,0.0509803921568627,DFS:,275.39422488212585,7,Status.ADV_EXAMPLE,SA0:,170.16037130355835,9,Status.ADV_EXAMPLE,-12.752203941345217,SA1:,280.9631645679474,15,Status.ADV_EXAMPLE,-12.752203941345217,SA2:,166.7805531024933,9,Status.ADV_EXAMPLE,-12.752203941345217,SA3:,241.86464285850525,13,Status.ADV_EXAMPLE,-12.752203941345217,SA4:,241.6443145275116,13,Status.ADV_EXAMPLE,-12.752203941345217,SA5:,169.35637974739075,9,Status.ADV_EXAMPLE,-12.752203941345217
50,0.0549019607843137,DFS:,111.71232748031616,2,Status.ADV_EXAMPLE,SA0:,58.99482774734497,2,Status.VERIFIED,,SA1:,58.60439395904541,2,Status.VERIFIED,,SA2:,58.50905179977417,2,Status.VERIFIED,,SA3:,58.2626588344574,2,Status.VERIFIED,,SA4:,58.09374713897705,2,Status.VERIFIED,,SA5:,58.21689295768738,2,Status.VERIFIED,
53,0.0078431372549019,DFS:,14.658549785614014,5,Status.VERIFIED,SA0:,8.05459475517273,5,Status.VERIFIED,-0.0379193685948848,SA1:,7.772229909896851,5,Status.VERIFIED,-0.0379193685948848,SA2:,8.148929119110107,5,Status.VERIFIED,-0.0379193685948848,SA3:,7.992941379547119,5,Status.VERIFIED,-0.0379193685948848,SA4:,7.98302412033081,5,Status.VERIFIED,-0.0379193685948848,SA5:,7.957919836044311,5,Status.VERIFIED,-0.0379193685948848
54,0.0235294117647058,DFS:,226.6303918361664,79,Status.VERIFIED,SA0:,119.26340579986572,79,Status.VERIFIED,-0.3679770231246948,SA1:,117.68331933021544,79,Status.VERIFIED,-0.3679770231246948,SA2:,117.97760248184204,79,Status.VERIFIED,-0.3679770231246948,SA3:,117.77686285972597,79,Status.VERIFIED,-0.3679770231246948,SA4:,116.61059165000916,79,Status.VERIFIED,-0.3679770231246948,SA5:,117.08495783805849,79,Status.VERIFIED,-0.3679770231246948
55,0.0156862745098039,DFS:,8.953096151351929,3,Status.VERIFIED,SA0:,4.751359224319458,3,Status.VERIFIED,0.0592751801013946,SA1:,5.121806383132935,3,Status.VERIFIED,0.0592751801013946,SA2:,4.894359111785889,3,Status.VERIFIED,0.0592751801013946,SA3:,4.763486862182617,3,Status.VERIFIED,0.0592751801013946,SA4:,4.729085206985474,3,Status.VERIFIED,0.0592751801013946,SA5:,5.082479000091553,3,Status.VERIFIED,0.0592751801013946
66,0.0156862745098039,DFS:,79.14981770515442,23,Status.VERIFIED,SA0:,42.06933355331421,23,Status.VERIFIED,-0.2439275085926056,SA1:,41.39576435089111,23,Status.VERIFIED,-0.2439275085926056,SA2:,41.31098961830139,23,Status.VERIFIED,-0.2439275085926056,SA3:,41.683897733688354,23,Status.VERIFIED,-0.2439275085926056,SA4:,41.14489769935608,23,Status.VERIFIED,-0.2439275085926056,SA5:,42.10245108604431,23,Status.VERIFIED,-0.2439275085926056
68,0.0078431372549019,DFS:,9.538819313049316,3,Status.VERIFIED,SA0:,5.327625274658203,3,Status.VERIFIED,0.0234818272292614,SA1:,5.13417911529541,3,Status.VERIFIED,0.0234818272292614,SA2:,5.025610446929932,3,Status.VERIFIED,0.0234818272292614,SA3:,5.355967044830322,3,Status.VERIFIED,0.0234818272292614,SA4:,5.064917802810669,3,Status.VERIFIED,0.0234818272292614,SA5:,5.420746564865112,3,Status.VERIFIED,0.0234818272292614
76,0.0156862745098039,DFS:,497.2735977172852,121,Status.VERIFIED,SA0:,1001.4051232337952,107,Status.UNKNOWN,-0.2839333117008209,SA1:,1001.3772838115692,111,Status.UNKNOWN,-0.2839333117008209,SA2:,1001.645584344864,101,Status.UNKNOWN,-0.2839333117008209,SA3:,1001.448582649231,101,Status.UNKNOWN,-0.2839333117008209,SA4:,1001.437667131424,101,Status.UNKNOWN,-0.2839333117008209,SA5:,1001.7107491493224,95,Status.UNKNOWN,-0.2839333117008209
80,0.0156862745098039,DFS:,54.32159972190857,23,Status.VERIFIED,SA0:,31.03820490837097,23,Status.VERIFIED,-0.1305118799209594,SA1:,30.64282321929932,23,Status.VERIFIED,-0.1305118799209594,SA2:,30.411945819854736,23,Status.VERIFIED,-0.1305118799209594,SA3:,30.46959137916565,23,Status.VERIFIED,-0.1305118799209594,SA4:,31.260512351989743,23,Status.VERIFIED,-0.1305118799209594,SA5:,30.809590101242065,23,Status.VERIFIED,-0.1305118799209594
81,0.0274509803921568,DFS:,96.69089245796204,39,Status.VERIFIED,SA0:,54.05151009559631,39,Status.VERIFIED,-0.3674856126308441,SA1:,53.6635582447052,39,Status.VERIFIED,-0.3674856126308441,SA2:,54.059279441833496,39,Status.VERIFIED,-0.3674856126308441,SA3:,53.51704216003418,39,Status.VERIFIED,-0.3674856126308441,SA4:,54.287108182907104,39,Status.VERIFIED,-0.3674856126308441,SA5:,53.18518424034119,39,Status.VERIFIED,-0.3674856126308441
82,0.0235294117647058,DFS:,25.161820650100708,7,Status.VERIFIED,SA0:,14.968241930007936,7,Status.VERIFIED,-0.0109284771606326,SA1:,14.988329648971558,7,Status.VERIFIED,-0.0109284771606326,SA2:,14.822820663452148,7,Status.VERIFIED,-0.0109284771606326,SA3:,14.938064575195312,7,Status.VERIFIED,-0.0109284771606326,SA4:,14.808709859848022,7,Status.VERIFIED,-0.0109284771606326,SA5:,14.99960231781006,7,Status.VERIFIED,-0.0109284771606326
82,0.0588235294117647,DFS:,946.149819612503,19,Status.ADV_EXAMPLE,SA0:,1024.1592099666595,31,Status.UNKNOWN,-28.154640197753903,SA1:,1038.6460032463074,31,Status.UNKNOWN,-28.154640197753903,SA2:,1030.1331424713137,31,Status.UNKNOWN,-28.154640197753903,SA3:,1049.844316482544,31,Status.UNKNOWN,-28.154640197753903,SA4:,1029.723738193512,31,Status.UNKNOWN,-28.154640197753903,SA5:,1027.0242638587952,31,Status.UNKNOWN,-28.154640197753903
83,0.0078431372549019,DFS:,14.658185482025146,7,Status.VERIFIED,SA0:,9.059515714645386,7,Status.VERIFIED,-0.0209903698414564,SA1:,9.15955376625061,7,Status.VERIFIED,-0.0209903698414564,SA2:,8.980852603912354,7,Status.VERIFIED,-0.0209903698414564,SA3:,9.125783681869509,7,Status.VERIFIED,-0.0209903698414564,SA4:,8.84823989868164,7,Status.VERIFIED,-0.0209903698414564,SA5:,9.47332763671875,7,Status.VERIFIED,-0.0209903698414564
